CMDLINE /home/jonas/Documents/Research/dyad_ranking/torch_plnet/.venv/bin/python cp_rank_experimenter.py
MEM 706.992188 1729165008.1714
MEM 706.992188 1729165008.2718
MEM 706.992188 1729165008.3724
MEM 706.992188 1729165008.4729
MEM 706.992188 1729165008.5733
MEM 706.992188 1729165008.6738
MEM 706.992188 1729165008.7743
MEM 706.992188 1729165008.8747
MEM 706.992188 1729165008.9751
MEM 706.992188 1729165009.0754
MEM 706.992188 1729165009.1757
MEM 706.992188 1729165009.2762
MEM 706.992188 1729165009.3767
MEM 706.992188 1729165009.4773
MEM 706.992188 1729165009.5778
MEM 706.992188 1729165009.6782
MEM 706.992188 1729165009.7790
MEM 706.992188 1729165009.8798
MEM 706.992188 1729165009.9805
MEM 706.992188 1729165010.0811
MEM 706.992188 1729165010.1816
MEM 706.992188 1729165010.2820
MEM 706.992188 1729165010.3825
MEM 706.992188 1729165010.4829
MEM 706.992188 1729165010.5832
MEM 706.992188 1729165010.6838
MEM 706.992188 1729165010.7844
MEM 706.992188 1729165010.8849
MEM 706.992188 1729165010.9855
MEM 706.992188 1729165011.0861
MEM 706.992188 1729165011.1867
MEM 706.992188 1729165011.2871
MEM 706.992188 1729165011.3875
MEM 706.992188 1729165011.4882
MEM 706.992188 1729165011.5889
MEM 706.992188 1729165011.6897
MEM 706.992188 1729165011.7905
MEM 706.992188 1729165011.8912
MEM 706.992188 1729165011.9917
MEM 706.992188 1729165012.0921
MEM 706.992188 1729165012.1924
MEM 706.992188 1729165012.2929
MEM 706.992188 1729165012.3934
MEM 706.992188 1729165012.4942
MEM 706.992188 1729165012.5947
MEM 706.992188 1729165012.6951
MEM 706.992188 1729165012.7956
MEM 706.992188 1729165012.8961
MEM 706.992188 1729165012.9966
MEM 706.992188 1729165013.0971
MEM 706.992188 1729165013.1977
MEM 706.992188 1729165013.2982
MEM 706.992188 1729165013.3987
MEM 706.992188 1729165013.4991
MEM 706.992188 1729165013.5996
MEM 706.992188 1729165013.7001
MEM 706.992188 1729165013.8005
MEM 706.992188 1729165013.9010
MEM 706.992188 1729165014.0014
MEM 706.992188 1729165014.1017
MEM 706.992188 1729165014.2021
MEM 706.992188 1729165014.3025
MEM 706.992188 1729165014.4028
MEM 706.992188 1729165014.5032
MEM 706.992188 1729165014.6036
MEM 706.992188 1729165014.7039
MEM 706.992188 1729165014.8043
MEM 706.992188 1729165014.9047
MEM 706.992188 1729165015.0051
MEM 706.992188 1729165015.1054
MEM 706.992188 1729165015.2057
MEM 706.992188 1729165015.3061
MEM 706.992188 1729165015.4065
MEM 706.992188 1729165015.5070
MEM 706.992188 1729165015.6077
MEM 706.992188 1729165015.7082
MEM 706.992188 1729165015.8091
MEM 706.992188 1729165015.9100
MEM 706.992188 1729165016.0105
MEM 706.992188 1729165016.1115
MEM 706.992188 1729165016.2125
MEM 706.992188 1729165016.3135
MEM 706.992188 1729165016.4145
MEM 706.992188 1729165016.5154
MEM 706.992188 1729165016.6163
MEM 706.992188 1729165016.7172
MEM 706.992188 1729165016.8182
MEM 706.992188 1729165016.9192
MEM 706.992188 1729165017.0203
MEM 706.992188 1729165017.1212
MEM 706.992188 1729165017.2221
MEM 706.992188 1729165017.3232
MEM 706.992188 1729165017.4241
MEM 706.992188 1729165017.5250
MEM 706.992188 1729165017.6259
MEM 706.992188 1729165017.7266
MEM 706.992188 1729165017.8272
MEM 706.992188 1729165017.9278
MEM 706.992188 1729165018.0283
MEM 706.992188 1729165018.1288
MEM 706.992188 1729165018.2294
MEM 706.992188 1729165018.3301
MEM 706.992188 1729165018.4306
MEM 706.992188 1729165018.5309
MEM 706.992188 1729165018.6313
MEM 706.992188 1729165018.7317
MEM 706.992188 1729165018.8323
MEM 706.992188 1729165018.9331
MEM 706.992188 1729165019.0340
MEM 706.992188 1729165019.1351
MEM 706.992188 1729165019.2360
MEM 706.992188 1729165019.3372
MEM 706.992188 1729165019.4382
MEM 706.992188 1729165019.5393
MEM 706.992188 1729165019.6402
MEM 706.992188 1729165019.7412
MEM 706.992188 1729165019.8423
MEM 706.992188 1729165019.9434
MEM 706.992188 1729165020.0443
MEM 706.992188 1729165020.1454
MEM 706.992188 1729165020.2463
MEM 706.992188 1729165020.3468
MEM 706.992188 1729165020.4473
MEM 706.992188 1729165020.5483
MEM 706.992188 1729165020.6494
MEM 706.992188 1729165020.7505
MEM 706.992188 1729165020.8516
MEM 706.992188 1729165020.9526
MEM 706.992188 1729165021.0537
MEM 706.992188 1729165021.1546
MEM 706.992188 1729165021.2551
MEM 706.992188 1729165021.3557
MEM 706.992188 1729165021.4561
MEM 706.992188 1729165021.5566
MEM 706.992188 1729165021.6571
MEM 706.992188 1729165021.7575
MEM 706.992188 1729165021.8579
MEM 706.992188 1729165021.9583
MEM 706.992188 1729165022.0588
MEM 706.992188 1729165022.1591
MEM 706.992188 1729165022.2594
MEM 706.992188 1729165022.3599
MEM 706.992188 1729165022.4604
MEM 706.992188 1729165022.5609
MEM 706.992188 1729165022.6615
MEM 706.992188 1729165022.7619
MEM 706.992188 1729165022.8626
MEM 706.992188 1729165022.9632
MEM 706.992188 1729165023.0639
MEM 706.992188 1729165023.1646
MEM 706.992188 1729165023.2654
MEM 706.992188 1729165023.3662
MEM 706.992188 1729165023.4671
MEM 706.992188 1729165023.5678
MEM 706.992188 1729165023.6687
MEM 706.992188 1729165023.7694
MEM 706.992188 1729165023.8702
MEM 706.992188 1729165023.9707
MEM 706.992188 1729165024.0712
MEM 706.992188 1729165024.1716
MEM 706.992188 1729165024.2720
MEM 706.992188 1729165024.3724
MEM 706.992188 1729165024.4728
MEM 706.992188 1729165024.5733
MEM 706.992188 1729165024.6738
MEM 706.992188 1729165024.7741
MEM 706.992188 1729165024.8744
MEM 706.992188 1729165024.9748
MEM 706.992188 1729165025.0751
MEM 706.992188 1729165025.1754
MEM 706.992188 1729165025.2756
MEM 706.992188 1729165025.3760
MEM 706.992188 1729165025.4763
MEM 706.992188 1729165025.5767
MEM 706.992188 1729165025.6771
MEM 706.992188 1729165025.7775
MEM 706.992188 1729165025.8779
MEM 706.992188 1729165025.9784
MEM 706.992188 1729165026.0788
MEM 706.992188 1729165026.1792
MEM 706.992188 1729165026.2795
MEM 706.992188 1729165026.3799
MEM 706.992188 1729165026.4804
MEM 706.992188 1729165026.5808
MEM 706.992188 1729165026.6812
MEM 706.992188 1729165026.7816
MEM 706.992188 1729165026.8821
MEM 706.992188 1729165026.9824
MEM 706.992188 1729165027.0829
MEM 706.992188 1729165027.1832
MEM 706.992188 1729165027.2835
MEM 706.992188 1729165027.3839
MEM 706.992188 1729165027.4842
MEM 706.992188 1729165027.5846
MEM 706.992188 1729165027.6849
MEM 706.992188 1729165027.7853
MEM 706.992188 1729165027.8857
MEM 706.992188 1729165027.9859
MEM 706.992188 1729165028.0862
MEM 706.992188 1729165028.1865
MEM 706.992188 1729165028.2868
MEM 706.992188 1729165028.3871
MEM 706.992188 1729165028.4873
MEM 706.992188 1729165028.5877
MEM 706.992188 1729165028.6880
MEM 706.992188 1729165028.7884
MEM 706.992188 1729165028.8888
MEM 706.867188 1729165028.9894
MEM 706.867188 1729165029.0899
MEM 706.867188 1729165029.1904
MEM 706.867188 1729165029.2908
MEM 706.867188 1729165029.3912
MEM 706.867188 1729165029.4916
MEM 706.867188 1729165029.5920
MEM 706.867188 1729165029.6925
MEM 706.867188 1729165029.7929
MEM 706.867188 1729165029.8934
MEM 706.867188 1729165029.9939
MEM 706.867188 1729165030.0943
MEM 706.867188 1729165030.1947
MEM 706.867188 1729165030.2951
MEM 706.867188 1729165030.3955
MEM 706.867188 1729165030.4960
MEM 706.867188 1729165030.5964
MEM 706.867188 1729165030.6968
MEM 706.867188 1729165030.7973
MEM 706.867188 1729165030.8977
MEM 706.867188 1729165030.9981
MEM 706.867188 1729165031.0986
MEM 706.867188 1729165031.1990
MEM 706.867188 1729165031.2993
MEM 706.867188 1729165031.3997
MEM 706.867188 1729165031.5001
MEM 706.867188 1729165031.6005
MEM 706.867188 1729165031.7009
MEM 706.867188 1729165031.8013
MEM 706.867188 1729165031.9017
MEM 706.867188 1729165032.0021
MEM 706.867188 1729165032.1024
MEM 706.867188 1729165032.2028
MEM 706.867188 1729165032.3031
MEM 706.867188 1729165032.4034
MEM 706.867188 1729165032.5038
MEM 706.867188 1729165032.6042
MEM 706.867188 1729165032.7045
MEM 706.867188 1729165032.8049
MEM 706.867188 1729165032.9053
MEM 706.867188 1729165033.0057
MEM 706.867188 1729165033.1061
MEM 706.867188 1729165033.2065
MEM 706.867188 1729165033.3069
MEM 706.867188 1729165033.4072
MEM 706.867188 1729165033.5076
MEM 706.867188 1729165033.6080
MEM 706.867188 1729165033.7085
MEM 706.867188 1729165033.8088
MEM 706.867188 1729165033.9092
MEM 706.867188 1729165034.0096
MEM 706.867188 1729165034.1101
MEM 706.867188 1729165034.2105
MEM 706.867188 1729165034.3109
MEM 706.867188 1729165034.4113
MEM 706.867188 1729165034.5117
MEM 706.867188 1729165034.6122
MEM 706.867188 1729165034.7126
MEM 706.867188 1729165034.8130
MEM 706.867188 1729165034.9134
MEM 706.867188 1729165035.0138
MEM 706.867188 1729165035.1142
MEM 706.867188 1729165035.2147
MEM 706.867188 1729165035.3150
MEM 706.867188 1729165035.4152
MEM 706.867188 1729165035.5154
MEM 706.867188 1729165035.6157
MEM 706.867188 1729165035.7160
MEM 706.867188 1729165035.8163
MEM 706.867188 1729165035.9166
MEM 706.867188 1729165036.0168
MEM 706.867188 1729165036.1171
MEM 706.867188 1729165036.2175
MEM 706.867188 1729165036.3178
MEM 706.867188 1729165036.4182
MEM 706.867188 1729165036.5186
MEM 706.867188 1729165036.6188
MEM 706.867188 1729165036.7191
MEM 706.867188 1729165036.8195
MEM 706.867188 1729165036.9198
MEM 706.867188 1729165037.0203
MEM 706.867188 1729165037.1206
MEM 706.867188 1729165037.2210
MEM 706.867188 1729165037.3214
MEM 706.867188 1729165037.4218
MEM 706.867188 1729165037.5222
MEM 706.867188 1729165037.6224
MEM 706.867188 1729165037.7227
MEM 706.867188 1729165037.8230
MEM 706.867188 1729165037.9232
MEM 706.867188 1729165038.0236
MEM 706.867188 1729165038.1239
MEM 706.867188 1729165038.2243
MEM 706.867188 1729165038.3248
MEM 706.867188 1729165038.4253
MEM 706.867188 1729165038.5257
MEM 706.867188 1729165038.6262
MEM 706.867188 1729165038.7266
MEM 706.867188 1729165038.8270
MEM 706.867188 1729165038.9273
MEM 706.867188 1729165039.0276
MEM 706.867188 1729165039.1281
MEM 706.867188 1729165039.2285
MEM 706.867188 1729165039.3288
MEM 706.867188 1729165039.4292
MEM 706.867188 1729165039.5296
MEM 706.867188 1729165039.6300
MEM 706.867188 1729165039.7304
MEM 706.867188 1729165039.8308
MEM 706.867188 1729165039.9311
MEM 706.867188 1729165040.0315
MEM 706.867188 1729165040.1318
MEM 706.867188 1729165040.2322
MEM 706.867188 1729165040.3327
MEM 706.867188 1729165040.4331
MEM 706.867188 1729165040.5335
MEM 706.867188 1729165040.6338
MEM 706.867188 1729165040.7342
MEM 706.867188 1729165040.8347
MEM 706.867188 1729165040.9350
MEM 706.867188 1729165041.0353
MEM 706.867188 1729165041.1357
MEM 706.867188 1729165041.2361
MEM 706.867188 1729165041.3364
MEM 706.867188 1729165041.4368
MEM 706.867188 1729165041.5370
MEM 706.867188 1729165041.6374
MEM 706.867188 1729165041.7378
MEM 706.867188 1729165041.8381
MEM 706.867188 1729165041.9385
MEM 706.867188 1729165042.0388
MEM 706.867188 1729165042.1392
MEM 706.867188 1729165042.2395
MEM 706.867188 1729165042.3398
MEM 706.867188 1729165042.4401
MEM 706.867188 1729165042.5405
MEM 706.867188 1729165042.6409
MEM 706.867188 1729165042.7413
MEM 706.867188 1729165042.8417
MEM 706.867188 1729165042.9421
MEM 706.867188 1729165043.0424
MEM 706.867188 1729165043.1429
MEM 706.867188 1729165043.2433
MEM 706.867188 1729165043.3435
MEM 706.867188 1729165043.4438
MEM 706.867188 1729165043.5440
MEM 706.867188 1729165043.6444
MEM 706.867188 1729165043.7448
MEM 706.867188 1729165043.8451
MEM 706.867188 1729165043.9456
MEM 706.867188 1729165044.0459
MEM 706.867188 1729165044.1462
MEM 706.867188 1729165044.2466
MEM 706.867188 1729165044.3469
MEM 706.867188 1729165044.4472
MEM 706.867188 1729165044.5476
MEM 706.867188 1729165044.6479
MEM 706.867188 1729165044.7482
MEM 706.867188 1729165044.8486
MEM 706.867188 1729165044.9489
MEM 706.867188 1729165045.0493
MEM 706.867188 1729165045.1498
MEM 706.867188 1729165045.2502
MEM 706.867188 1729165045.3507
MEM 706.867188 1729165045.4510
MEM 706.867188 1729165045.5514
MEM 706.867188 1729165045.6518
MEM 706.867188 1729165045.7523
MEM 706.867188 1729165045.8527
MEM 706.867188 1729165045.9531
MEM 706.867188 1729165046.0537
MEM 706.867188 1729165046.1543
MEM 706.867188 1729165046.2547
MEM 706.867188 1729165046.3551
MEM 706.867188 1729165046.4555
MEM 706.867188 1729165046.5559
MEM 706.867188 1729165046.6563
MEM 706.867188 1729165046.7568
MEM 706.867188 1729165046.8573
MEM 706.867188 1729165046.9578
MEM 706.867188 1729165047.0583
MEM 706.867188 1729165047.1588
MEM 706.867188 1729165047.2592
MEM 706.867188 1729165047.3597
MEM 706.867188 1729165047.4601
MEM 706.867188 1729165047.5605
MEM 706.867188 1729165047.6609
MEM 706.867188 1729165047.7613
MEM 706.867188 1729165047.8618
MEM 706.867188 1729165047.9622
MEM 706.867188 1729165048.0626
MEM 706.867188 1729165048.1630
MEM 706.867188 1729165048.2633
MEM 706.867188 1729165048.3638
MEM 706.867188 1729165048.4642
MEM 706.867188 1729165048.5646
MEM 706.867188 1729165048.6651
MEM 706.867188 1729165048.7655
MEM 706.867188 1729165048.8659
MEM 706.867188 1729165048.9663
MEM 706.867188 1729165049.0668
MEM 706.867188 1729165049.1672
MEM 706.867188 1729165049.2676
MEM 706.867188 1729165049.3681
MEM 706.867188 1729165049.4685
MEM 706.867188 1729165049.5688
MEM 706.867188 1729165049.6693
MEM 706.867188 1729165049.7697
MEM 706.867188 1729165049.8702
MEM 706.867188 1729165049.9704
MEM 706.867188 1729165050.0707
MEM 706.867188 1729165050.1710
MEM 706.867188 1729165050.2713
MEM 706.867188 1729165050.3716
MEM 706.867188 1729165050.4719
MEM 706.867188 1729165050.5722
MEM 706.867188 1729165050.6725
MEM 706.867188 1729165050.7728
MEM 706.867188 1729165050.8732
MEM 706.867188 1729165050.9735
MEM 706.867188 1729165051.0738
MEM 706.867188 1729165051.1742
MEM 706.867188 1729165051.2745
MEM 706.867188 1729165051.3749
MEM 706.867188 1729165051.4752
MEM 706.867188 1729165051.5756
MEM 706.867188 1729165051.6760
MEM 706.867188 1729165051.7763
MEM 706.867188 1729165051.8767
MEM 706.867188 1729165051.9771
MEM 706.867188 1729165052.0774
MEM 706.867188 1729165052.1778
MEM 706.867188 1729165052.2782
MEM 706.867188 1729165052.3786
MEM 706.867188 1729165052.4790
MEM 706.867188 1729165052.5794
MEM 706.867188 1729165052.6798
MEM 706.867188 1729165052.7802
MEM 706.867188 1729165052.8806
MEM 706.867188 1729165052.9809
MEM 706.867188 1729165053.0813
MEM 706.867188 1729165053.1817
MEM 706.867188 1729165053.2820
MEM 706.867188 1729165053.3824
MEM 706.867188 1729165053.4829
MEM 706.867188 1729165053.5833
MEM 706.867188 1729165053.6837
MEM 706.867188 1729165053.7841
MEM 706.867188 1729165053.8845
MEM 706.867188 1729165053.9848
MEM 706.867188 1729165054.0853
MEM 706.867188 1729165054.1857
MEM 706.867188 1729165054.2861
MEM 706.867188 1729165054.3866
MEM 706.867188 1729165054.4869
MEM 706.867188 1729165054.5873
MEM 706.867188 1729165054.6877
MEM 706.867188 1729165054.7882
MEM 706.867188 1729165054.8887
MEM 706.867188 1729165054.9891
MEM 706.867188 1729165055.0894
MEM 706.867188 1729165055.1897
MEM 706.867188 1729165055.2901
MEM 706.867188 1729165055.3905
MEM 706.867188 1729165055.4909
MEM 706.867188 1729165055.5913
MEM 706.867188 1729165055.6916
MEM 706.867188 1729165055.7919
MEM 706.867188 1729165055.8924
MEM 706.867188 1729165055.9927
MEM 706.867188 1729165056.0930
MEM 706.867188 1729165056.1934
MEM 706.867188 1729165056.2937
MEM 706.867188 1729165056.3941
MEM 706.867188 1729165056.4945
MEM 706.867188 1729165056.5948
MEM 706.867188 1729165056.6952
MEM 706.867188 1729165056.7955
MEM 706.867188 1729165056.8959
MEM 706.867188 1729165056.9963
MEM 706.867188 1729165057.0968
MEM 706.867188 1729165057.1972
MEM 706.867188 1729165057.2977
MEM 706.867188 1729165057.3982
MEM 706.867188 1729165057.4988
MEM 706.867188 1729165057.5992
MEM 706.867188 1729165057.6997
MEM 706.867188 1729165057.8001
MEM 706.867188 1729165057.9005
MEM 706.867188 1729165058.0009
MEM 706.867188 1729165058.1012
MEM 706.867188 1729165058.2016
MEM 706.867188 1729165058.3020
MEM 706.867188 1729165058.4024
MEM 706.867188 1729165058.5029
MEM 706.867188 1729165058.6033
MEM 706.867188 1729165058.7038
MEM 706.867188 1729165058.8042
MEM 706.867188 1729165058.9047
MEM 706.867188 1729165059.0051
MEM 706.867188 1729165059.1056
MEM 706.867188 1729165059.2061
MEM 706.867188 1729165059.3068
MEM 706.867188 1729165059.4071
MEM 706.867188 1729165059.5075
MEM 706.867188 1729165059.6079
MEM 706.867188 1729165059.7084
MEM 706.867188 1729165059.8087
MEM 706.867188 1729165059.9090
MEM 706.867188 1729165060.0094
MEM 706.867188 1729165060.1098
MEM 706.867188 1729165060.2102
MEM 706.867188 1729165060.3105
MEM 706.867188 1729165060.4108
MEM 706.867188 1729165060.5111
MEM 706.867188 1729165060.6114
MEM 706.867188 1729165060.7117
MEM 706.867188 1729165060.8121
MEM 706.867188 1729165060.9123
MEM 706.867188 1729165061.0127
MEM 706.867188 1729165061.1131
MEM 706.867188 1729165061.2135
MEM 706.867188 1729165061.3138
MEM 706.867188 1729165061.4141
MEM 706.867188 1729165061.5144
MEM 706.867188 1729165061.6147
MEM 706.867188 1729165061.7148
MEM 706.867188 1729165061.8151
MEM 706.867188 1729165061.9153
MEM 706.867188 1729165062.0155
MEM 706.867188 1729165062.1159
MEM 706.867188 1729165062.2162
MEM 706.867188 1729165062.3165
MEM 706.867188 1729165062.4168
MEM 706.867188 1729165062.5171
MEM 706.867188 1729165062.6175
MEM 706.867188 1729165062.7178
MEM 706.867188 1729165062.8181
MEM 706.867188 1729165062.9184
MEM 706.867188 1729165063.0187
MEM 706.867188 1729165063.1190
MEM 706.867188 1729165063.2192
MEM 706.867188 1729165063.3195
MEM 706.867188 1729165063.4198
MEM 706.867188 1729165063.5202
MEM 706.867188 1729165063.6206
MEM 706.867188 1729165063.7210
MEM 706.867188 1729165063.8213
MEM 706.867188 1729165063.9216
MEM 706.867188 1729165064.0219
MEM 706.867188 1729165064.1223
MEM 706.867188 1729165064.2226
MEM 706.867188 1729165064.3229
MEM 706.867188 1729165064.4233
MEM 706.867188 1729165064.5236
MEM 706.867188 1729165064.6240
MEM 706.867188 1729165064.7243
MEM 706.867188 1729165064.8246
MEM 706.867188 1729165064.9250
MEM 706.867188 1729165065.0253
MEM 706.867188 1729165065.1256
MEM 706.867188 1729165065.2259
MEM 706.867188 1729165065.3264
MEM 706.867188 1729165065.4268
MEM 706.867188 1729165065.5271
MEM 706.867188 1729165065.6275
MEM 706.867188 1729165065.7278
MEM 706.867188 1729165065.8282
MEM 706.867188 1729165065.9285
MEM 706.867188 1729165066.0289
MEM 706.867188 1729165066.1293
MEM 706.867188 1729165066.2296
MEM 706.867188 1729165066.3300
MEM 706.867188 1729165066.4303
MEM 706.867188 1729165066.5306
MEM 706.867188 1729165066.6308
MEM 706.867188 1729165066.7312
MEM 706.867188 1729165066.8317
MEM 706.867188 1729165066.9321
MEM 706.867188 1729165067.0326
MEM 706.867188 1729165067.1330
MEM 706.867188 1729165067.2334
MEM 706.867188 1729165067.3337
MEM 706.867188 1729165067.4340
MEM 706.867188 1729165067.5343
MEM 706.867188 1729165067.6347
MEM 706.867188 1729165067.7349
MEM 706.867188 1729165067.8351
MEM 706.867188 1729165067.9353
MEM 706.867188 1729165068.0356
MEM 706.867188 1729165068.1359
MEM 706.867188 1729165068.2362
MEM 706.867188 1729165068.3365
MEM 706.867188 1729165068.4368
MEM 706.867188 1729165068.5371
MEM 706.867188 1729165068.6374
MEM 706.867188 1729165068.7376
MEM 706.867188 1729165068.8379
MEM 706.867188 1729165068.9382
MEM 706.867188 1729165069.0384
MEM 706.867188 1729165069.1387
MEM 706.867188 1729165069.2389
MEM 706.867188 1729165069.3393
MEM 706.867188 1729165069.4395
MEM 706.867188 1729165069.5399
MEM 706.867188 1729165069.6403
MEM 706.867188 1729165069.7408
MEM 706.867188 1729165069.8412
MEM 706.867188 1729165069.9416
MEM 706.867188 1729165070.0420
MEM 706.867188 1729165070.1425
MEM 706.867188 1729165070.2427
MEM 706.867188 1729165070.3430
MEM 706.867188 1729165070.4432
MEM 706.867188 1729165070.5435
MEM 706.867188 1729165070.6437
MEM 706.867188 1729165070.7441
MEM 706.867188 1729165070.8444
MEM 706.867188 1729165070.9447
MEM 706.867188 1729165071.0450
MEM 706.867188 1729165071.1453
MEM 706.867188 1729165071.2456
MEM 706.867188 1729165071.3459
MEM 706.867188 1729165071.4462
MEM 706.867188 1729165071.5466
MEM 706.867188 1729165071.6467
MEM 706.867188 1729165071.7471
MEM 706.867188 1729165071.8474
MEM 706.867188 1729165071.9476
MEM 706.867188 1729165072.0479
MEM 706.867188 1729165072.1482
MEM 706.867188 1729165072.2485
MEM 706.867188 1729165072.3487
MEM 706.867188 1729165072.4490
MEM 706.867188 1729165072.5494
MEM 706.867188 1729165072.6496
MEM 706.867188 1729165072.7499
MEM 706.867188 1729165072.8502
MEM 706.867188 1729165072.9505
MEM 706.867188 1729165073.0508
MEM 706.867188 1729165073.1512
MEM 706.867188 1729165073.2514
MEM 706.867188 1729165073.3518
MEM 706.867188 1729165073.4520
MEM 706.867188 1729165073.5523
MEM 706.867188 1729165073.6526
MEM 706.867188 1729165073.7530
MEM 706.867188 1729165073.8534
MEM 706.867188 1729165073.9538
MEM 706.867188 1729165074.0540
MEM 706.867188 1729165074.1544
MEM 706.867188 1729165074.2548
MEM 706.867188 1729165074.3551
MEM 706.867188 1729165074.4554
MEM 706.867188 1729165074.5558
MEM 706.867188 1729165074.6562
MEM 706.867188 1729165074.7565
MEM 706.867188 1729165074.8569
MEM 706.867188 1729165074.9575
MEM 706.867188 1729165075.0580
MEM 706.867188 1729165075.1584
MEM 706.867188 1729165075.2588
MEM 706.867188 1729165075.3590
MEM 706.867188 1729165075.4594
MEM 706.867188 1729165075.5597
MEM 706.867188 1729165075.6601
MEM 706.867188 1729165075.7606
MEM 706.867188 1729165075.8610
MEM 706.867188 1729165075.9615
MEM 706.867188 1729165076.0619
MEM 706.867188 1729165076.1624
MEM 706.867188 1729165076.2628
MEM 706.867188 1729165076.3632
MEM 706.867188 1729165076.4637
MEM 706.867188 1729165076.5641
MEM 706.867188 1729165076.6645
MEM 706.867188 1729165076.7649
MEM 706.867188 1729165076.8653
MEM 706.867188 1729165076.9657
MEM 706.867188 1729165077.0660
MEM 706.867188 1729165077.1663
MEM 706.867188 1729165077.2666
MEM 706.867188 1729165077.3669
MEM 706.867188 1729165077.4672
MEM 706.867188 1729165077.5676
MEM 706.867188 1729165077.6680
MEM 706.867188 1729165077.7683
MEM 706.867188 1729165077.8685
MEM 706.867188 1729165077.9688
MEM 706.867188 1729165078.0691
MEM 706.867188 1729165078.1695
MEM 706.867188 1729165078.2697
MEM 706.867188 1729165078.3701
MEM 706.867188 1729165078.4705
MEM 706.867188 1729165078.5707
MEM 706.867188 1729165078.6710
MEM 706.867188 1729165078.7714
MEM 706.867188 1729165078.8718
MEM 706.867188 1729165078.9722
MEM 706.867188 1729165079.0724
MEM 706.867188 1729165079.1728
MEM 706.867188 1729165079.2730
MEM 706.867188 1729165079.3733
MEM 706.867188 1729165079.4736
MEM 706.867188 1729165079.5739
MEM 706.867188 1729165079.6742
MEM 706.867188 1729165079.7747
MEM 706.867188 1729165079.8750
MEM 706.867188 1729165079.9753
MEM 706.867188 1729165080.0757
MEM 706.867188 1729165080.1761
MEM 706.867188 1729165080.2765
MEM 706.867188 1729165080.3768
MEM 706.867188 1729165080.4771
MEM 706.867188 1729165080.5774
MEM 706.867188 1729165080.6778
MEM 706.867188 1729165080.7782
MEM 706.867188 1729165080.8785
MEM 706.867188 1729165080.9788
MEM 706.867188 1729165081.0791
MEM 706.867188 1729165081.1794
MEM 706.867188 1729165081.2797
MEM 706.867188 1729165081.3800
MEM 706.867188 1729165081.4803
MEM 706.867188 1729165081.5806
MEM 706.867188 1729165081.6810
MEM 706.867188 1729165081.7815
MEM 706.867188 1729165081.8818
MEM 706.867188 1729165081.9821
MEM 706.867188 1729165082.0825
MEM 706.867188 1729165082.1828
MEM 706.867188 1729165082.2832
MEM 706.867188 1729165082.3835
MEM 706.867188 1729165082.4839
MEM 706.867188 1729165082.5842
MEM 706.867188 1729165082.6846
MEM 706.867188 1729165082.7849
MEM 706.867188 1729165082.8852
MEM 706.867188 1729165082.9856
MEM 706.867188 1729165083.0859
MEM 706.867188 1729165083.1863
MEM 706.867188 1729165083.2865
MEM 706.867188 1729165083.3868
MEM 706.867188 1729165083.4870
MEM 706.867188 1729165083.5873
MEM 706.867188 1729165083.6877
MEM 706.867188 1729165083.7881
MEM 706.867188 1729165083.8885
MEM 706.867188 1729165083.9889
MEM 706.867188 1729165084.0893
MEM 706.867188 1729165084.1896
MEM 706.867188 1729165084.2900
MEM 706.867188 1729165084.3904
MEM 706.867188 1729165084.4908
MEM 706.867188 1729165084.5911
MEM 706.867188 1729165084.6916
MEM 706.867188 1729165084.7920
MEM 706.867188 1729165084.8925
MEM 706.867188 1729165084.9929
MEM 706.867188 1729165085.0933
MEM 706.867188 1729165085.1937
MEM 706.867188 1729165085.2941
MEM 706.867188 1729165085.3944
MEM 706.867188 1729165085.4948
MEM 706.867188 1729165085.5950
MEM 706.867188 1729165085.6953
MEM 706.867188 1729165085.7956
MEM 706.867188 1729165085.8958
MEM 706.867188 1729165085.9962
MEM 706.867188 1729165086.0965
MEM 706.867188 1729165086.1969
MEM 706.867188 1729165086.2972
MEM 706.867188 1729165086.3976
MEM 706.867188 1729165086.4979
MEM 706.867188 1729165086.5983
MEM 706.867188 1729165086.6986
MEM 706.867188 1729165086.7990
MEM 706.867188 1729165086.8994
MEM 706.867188 1729165086.9997
MEM 706.867188 1729165087.1001
MEM 706.867188 1729165087.2005
MEM 706.867188 1729165087.3009
MEM 706.867188 1729165087.4012
MEM 706.867188 1729165087.5016
MEM 706.867188 1729165087.6020
MEM 706.867188 1729165087.7024
MEM 706.867188 1729165087.8028
MEM 706.867188 1729165087.9031
MEM 706.867188 1729165088.0035
MEM 706.867188 1729165088.1039
MEM 706.867188 1729165088.2042
MEM 706.867188 1729165088.3046
MEM 706.867188 1729165088.4049
MEM 706.867188 1729165088.5053
MEM 706.867188 1729165088.6057
MEM 706.867188 1729165088.7061
MEM 706.867188 1729165088.8065
MEM 706.867188 1729165088.9069
MEM 706.867188 1729165089.0072
MEM 706.867188 1729165089.1076
MEM 706.867188 1729165089.2079
MEM 706.867188 1729165089.3082
MEM 706.867188 1729165089.4086
MEM 706.867188 1729165089.5090
MEM 706.867188 1729165089.6094
MEM 706.867188 1729165089.7098
MEM 706.867188 1729165089.8101
MEM 706.992188 1729165089.9105
MEM 706.992188 1729165090.0109
MEM 706.992188 1729165090.1112
MEM 706.992188 1729165090.2115
MEM 706.992188 1729165090.3119
MEM 706.992188 1729165090.4122
