CMDLINE /home/jonas/Documents/Research/dyad_ranking/torch_plnet/.venv/bin/python cp_rank_experimenter.py
MEM 707.007812 1729165457.0642
MEM 707.007812 1729165457.1647
MEM 707.007812 1729165457.2650
MEM 707.007812 1729165457.3653
MEM 707.007812 1729165457.4657
MEM 707.007812 1729165457.5661
MEM 707.007812 1729165457.6664
MEM 707.007812 1729165457.7667
MEM 707.007812 1729165457.8671
MEM 707.007812 1729165457.9677
MEM 707.007812 1729165458.0682
MEM 707.007812 1729165458.1688
MEM 707.007812 1729165458.2694
MEM 707.007812 1729165458.3699
MEM 707.007812 1729165458.4704
MEM 707.007812 1729165458.5709
MEM 707.007812 1729165458.6714
MEM 707.007812 1729165458.7718
MEM 707.007812 1729165458.8722
MEM 707.007812 1729165458.9727
MEM 707.007812 1729165459.0732
MEM 707.007812 1729165459.1737
MEM 707.007812 1729165459.2741
MEM 707.007812 1729165459.3746
MEM 707.007812 1729165459.4749
MEM 707.007812 1729165459.5753
MEM 707.007812 1729165459.6758
MEM 707.007812 1729165459.7762
MEM 707.007812 1729165459.8765
MEM 707.007812 1729165459.9769
MEM 707.007812 1729165460.0773
MEM 707.007812 1729165460.1777
MEM 707.007812 1729165460.2781
MEM 707.007812 1729165460.3785
MEM 707.007812 1729165460.4788
MEM 707.007812 1729165460.5792
MEM 707.007812 1729165460.6795
MEM 707.007812 1729165460.7798
MEM 707.007812 1729165460.8802
MEM 707.007812 1729165460.9806
MEM 707.007812 1729165461.0809
MEM 707.007812 1729165461.1813
MEM 707.007812 1729165461.2816
MEM 707.007812 1729165461.3820
MEM 707.007812 1729165461.4824
MEM 707.007812 1729165461.5828
MEM 707.007812 1729165461.6831
MEM 707.007812 1729165461.7834
MEM 707.007812 1729165461.8837
MEM 707.007812 1729165461.9841
MEM 707.007812 1729165462.0843
MEM 707.007812 1729165462.1847
MEM 707.007812 1729165462.2850
MEM 707.007812 1729165462.3854
MEM 707.007812 1729165462.4858
MEM 707.007812 1729165462.5862
MEM 707.007812 1729165462.6866
MEM 707.007812 1729165462.7869
MEM 707.007812 1729165462.8873
MEM 707.007812 1729165462.9877
MEM 707.007812 1729165463.0880
MEM 707.007812 1729165463.1885
MEM 707.007812 1729165463.2889
MEM 707.007812 1729165463.3893
MEM 707.007812 1729165463.4898
MEM 707.007812 1729165463.5902
MEM 707.007812 1729165463.6907
MEM 707.007812 1729165463.7912
MEM 707.007812 1729165463.8916
MEM 707.007812 1729165463.9920
MEM 707.007812 1729165464.0924
MEM 707.007812 1729165464.1928
MEM 707.007812 1729165464.2932
MEM 707.007812 1729165464.3935
MEM 707.007812 1729165464.4940
MEM 707.007812 1729165464.5944
MEM 707.007812 1729165464.6948
MEM 707.007812 1729165464.7951
MEM 707.007812 1729165464.8956
MEM 707.007812 1729165464.9960
MEM 707.007812 1729165465.0964
MEM 707.007812 1729165465.1968
MEM 707.007812 1729165465.2972
MEM 707.007812 1729165465.3978
MEM 707.007812 1729165465.4983
MEM 707.007812 1729165465.5988
MEM 707.007812 1729165465.6991
MEM 707.007812 1729165465.7994
MEM 707.007812 1729165465.8998
MEM 707.007812 1729165466.0002
MEM 707.007812 1729165466.1006
MEM 707.007812 1729165466.2010
MEM 707.007812 1729165466.3014
MEM 707.007812 1729165466.4017
MEM 707.007812 1729165466.5021
MEM 707.007812 1729165466.6025
MEM 707.007812 1729165466.7028
MEM 707.007812 1729165466.8031
MEM 707.007812 1729165466.9034
MEM 707.007812 1729165467.0038
MEM 707.007812 1729165467.1042
MEM 707.007812 1729165467.2046
MEM 707.007812 1729165467.3050
MEM 707.007812 1729165467.4054
MEM 707.007812 1729165467.5057
MEM 707.007812 1729165467.6061
MEM 707.007812 1729165467.7065
MEM 707.007812 1729165467.8068
MEM 707.007812 1729165467.9071
MEM 707.007812 1729165468.0074
MEM 707.007812 1729165468.1077
MEM 707.007812 1729165468.2080
MEM 707.007812 1729165468.3085
MEM 707.007812 1729165468.4089
MEM 707.007812 1729165468.5092
MEM 707.007812 1729165468.6095
MEM 707.007812 1729165468.7099
MEM 707.007812 1729165468.8103
MEM 707.007812 1729165468.9108
MEM 707.007812 1729165469.0112
MEM 707.007812 1729165469.1117
MEM 707.007812 1729165469.2121
MEM 707.007812 1729165469.3126
MEM 707.007812 1729165469.4131
MEM 707.007812 1729165469.5135
MEM 707.007812 1729165469.6138
MEM 707.007812 1729165469.7142
MEM 707.007812 1729165469.8145
MEM 707.007812 1729165469.9149
MEM 707.007812 1729165470.0152
MEM 707.007812 1729165470.1157
MEM 707.007812 1729165470.2161
MEM 707.007812 1729165470.3164
MEM 707.007812 1729165470.4168
MEM 707.007812 1729165470.5173
MEM 707.007812 1729165470.6177
MEM 707.007812 1729165470.7180
MEM 707.007812 1729165470.8184
MEM 707.007812 1729165470.9189
MEM 707.007812 1729165471.0193
MEM 707.007812 1729165471.1197
MEM 707.007812 1729165471.2201
MEM 707.007812 1729165471.3206
MEM 707.007812 1729165471.4210
MEM 707.007812 1729165471.5213
MEM 707.007812 1729165471.6217
MEM 707.007812 1729165471.7221
MEM 707.007812 1729165471.8226
MEM 707.007812 1729165471.9229
MEM 707.007812 1729165472.0232
MEM 707.007812 1729165472.1235
MEM 707.007812 1729165472.2240
MEM 707.007812 1729165472.3245
MEM 707.007812 1729165472.4250
MEM 707.007812 1729165472.5254
MEM 707.007812 1729165472.6258
MEM 707.007812 1729165472.7263
MEM 707.007812 1729165472.8268
MEM 707.007812 1729165472.9273
MEM 707.007812 1729165473.0279
MEM 707.007812 1729165473.1284
MEM 707.007812 1729165473.2290
MEM 707.007812 1729165473.3296
MEM 707.007812 1729165473.4301
MEM 707.007812 1729165473.5305
MEM 707.007812 1729165473.6309
MEM 707.007812 1729165473.7314
MEM 707.007812 1729165473.8319
MEM 707.007812 1729165473.9325
MEM 707.007812 1729165474.0331
MEM 707.007812 1729165474.1337
MEM 707.007812 1729165474.2342
MEM 707.007812 1729165474.3348
MEM 707.007812 1729165474.4352
MEM 707.007812 1729165474.5355
MEM 707.007812 1729165474.6358
MEM 707.007812 1729165474.7361
MEM 707.007812 1729165474.8365
MEM 707.007812 1729165474.9369
MEM 707.007812 1729165475.0373
MEM 707.007812 1729165475.1376
MEM 707.007812 1729165475.2379
MEM 707.007812 1729165475.3383
MEM 707.007812 1729165475.4386
MEM 707.007812 1729165475.5389
MEM 707.007812 1729165475.6392
MEM 707.007812 1729165475.7395
MEM 707.007812 1729165475.8399
MEM 707.007812 1729165475.9402
MEM 707.007812 1729165476.0405
MEM 707.007812 1729165476.1409
MEM 707.007812 1729165476.2412
MEM 707.007812 1729165476.3415
MEM 707.007812 1729165476.4419
MEM 707.007812 1729165476.5422
MEM 707.007812 1729165476.6425
MEM 707.007812 1729165476.7429
MEM 707.007812 1729165476.8431
MEM 707.007812 1729165476.9434
MEM 707.007812 1729165477.0436
MEM 707.007812 1729165477.1439
MEM 707.007812 1729165477.2441
MEM 707.007812 1729165477.3444
MEM 707.007812 1729165477.4447
MEM 707.007812 1729165477.5449
MEM 707.007812 1729165477.6452
MEM 707.007812 1729165477.7456
MEM 707.007812 1729165477.8460
MEM 707.007812 1729165477.9464
MEM 707.007812 1729165478.0468
MEM 707.007812 1729165478.1471
MEM 707.007812 1729165478.2474
MEM 707.007812 1729165478.3477
MEM 707.007812 1729165478.4479
MEM 707.007812 1729165478.5483
MEM 707.007812 1729165478.6486
MEM 707.007812 1729165478.7490
MEM 707.007812 1729165478.8493
MEM 707.007812 1729165478.9497
MEM 707.007812 1729165479.0500
MEM 707.007812 1729165479.1504
MEM 707.007812 1729165479.2506
MEM 707.007812 1729165479.3510
MEM 707.007812 1729165479.4513
MEM 707.007812 1729165479.5516
MEM 707.007812 1729165479.6520
MEM 707.007812 1729165479.7524
MEM 707.007812 1729165479.8528
MEM 707.007812 1729165479.9532
MEM 707.007812 1729165480.0537
MEM 707.007812 1729165480.1541
MEM 707.007812 1729165480.2545
MEM 707.007812 1729165480.3548
MEM 707.007812 1729165480.4552
MEM 707.007812 1729165480.5555
MEM 707.007812 1729165480.6559
MEM 707.007812 1729165480.7563
MEM 707.007812 1729165480.8566
MEM 707.007812 1729165480.9570
MEM 707.007812 1729165481.0574
MEM 707.007812 1729165481.1577
MEM 707.007812 1729165481.2581
MEM 707.007812 1729165481.3585
MEM 707.007812 1729165481.4589
MEM 707.007812 1729165481.5593
MEM 707.007812 1729165481.6597
MEM 707.007812 1729165481.7602
MEM 707.007812 1729165481.8608
MEM 707.007812 1729165481.9613
MEM 707.007812 1729165482.0618
MEM 707.007812 1729165482.1623
MEM 707.007812 1729165482.2628
MEM 707.007812 1729165482.3633
MEM 707.007812 1729165482.4638
MEM 707.007812 1729165482.5644
MEM 707.007812 1729165482.6653
MEM 707.007812 1729165482.7660
MEM 707.007812 1729165482.8667
MEM 707.007812 1729165482.9673
MEM 707.007812 1729165483.0678
MEM 707.007812 1729165483.1683
MEM 707.007812 1729165483.2687
MEM 707.007812 1729165483.3691
MEM 707.007812 1729165483.4695
MEM 707.007812 1729165483.5698
MEM 707.007812 1729165483.6703
MEM 707.007812 1729165483.7707
MEM 707.007812 1729165483.8711
MEM 707.007812 1729165483.9715
MEM 707.007812 1729165484.0719
MEM 707.007812 1729165484.1723
MEM 707.007812 1729165484.2727
MEM 707.007812 1729165484.3731
MEM 707.007812 1729165484.4735
MEM 707.007812 1729165484.5739
MEM 707.007812 1729165484.6743
MEM 707.007812 1729165484.7746
MEM 707.007812 1729165484.8749
MEM 707.007812 1729165484.9754
MEM 707.007812 1729165485.0758
MEM 707.007812 1729165485.1762
MEM 707.007812 1729165485.2766
MEM 707.007812 1729165485.3770
MEM 707.007812 1729165485.4774
MEM 707.007812 1729165485.5777
MEM 707.007812 1729165485.6782
MEM 707.007812 1729165485.7786
MEM 707.007812 1729165485.8790
MEM 707.007812 1729165485.9795
MEM 707.007812 1729165486.0798
MEM 707.007812 1729165486.1803
MEM 707.007812 1729165486.2807
MEM 707.007812 1729165486.3811
MEM 707.007812 1729165486.4815
MEM 707.007812 1729165486.5819
MEM 707.007812 1729165486.6824
MEM 707.007812 1729165486.7828
MEM 707.007812 1729165486.8833
MEM 707.007812 1729165486.9837
MEM 707.007812 1729165487.0841
MEM 707.007812 1729165487.1843
MEM 707.007812 1729165487.2846
MEM 707.007812 1729165487.3850
MEM 707.007812 1729165487.4853
MEM 707.007812 1729165487.5858
MEM 707.007812 1729165487.6862
MEM 707.007812 1729165487.7867
MEM 707.007812 1729165487.8870
MEM 707.007812 1729165487.9874
MEM 707.007812 1729165488.0879
MEM 707.007812 1729165488.1882
MEM 707.007812 1729165488.2886
MEM 707.007812 1729165488.3890
MEM 707.007812 1729165488.4895
MEM 707.007812 1729165488.5899
MEM 707.007812 1729165488.6903
MEM 707.007812 1729165488.7907
MEM 707.007812 1729165488.8913
MEM 707.007812 1729165488.9919
MEM 707.007812 1729165489.0926
MEM 707.007812 1729165489.1933
MEM 707.007812 1729165489.2939
MEM 707.007812 1729165489.3944
MEM 707.007812 1729165489.4949
MEM 707.007812 1729165489.5954
MEM 707.007812 1729165489.6959
MEM 707.007812 1729165489.7963
MEM 707.007812 1729165489.8967
MEM 707.007812 1729165489.9972
MEM 707.007812 1729165490.0976
MEM 707.007812 1729165490.1980
MEM 707.007812 1729165490.2984
MEM 707.007812 1729165490.3989
MEM 707.007812 1729165490.4991
MEM 707.007812 1729165490.5995
MEM 707.007812 1729165490.6998
MEM 707.007812 1729165490.8002
MEM 707.007812 1729165490.9005
MEM 707.007812 1729165491.0007
MEM 707.007812 1729165491.1009
MEM 707.007812 1729165491.2012
MEM 707.007812 1729165491.3015
MEM 707.007812 1729165491.4018
MEM 707.007812 1729165491.5021
MEM 707.007812 1729165491.6024
MEM 707.007812 1729165491.7027
MEM 707.007812 1729165491.8029
MEM 707.007812 1729165491.9032
MEM 707.007812 1729165492.0035
MEM 707.007812 1729165492.1038
MEM 707.007812 1729165492.2041
MEM 707.007812 1729165492.3044
MEM 707.007812 1729165492.4047
MEM 707.007812 1729165492.5050
MEM 707.007812 1729165492.6053
MEM 707.007812 1729165492.7056
MEM 707.007812 1729165492.8059
MEM 707.007812 1729165492.9063
MEM 707.007812 1729165493.0066
MEM 707.007812 1729165493.1069
MEM 707.007812 1729165493.2072
MEM 707.007812 1729165493.3074
MEM 707.007812 1729165493.4078
MEM 707.007812 1729165493.5081
MEM 707.007812 1729165493.6083
MEM 707.007812 1729165493.7087
MEM 707.007812 1729165493.8090
MEM 707.007812 1729165493.9092
MEM 707.007812 1729165494.0095
MEM 707.007812 1729165494.1097
MEM 707.007812 1729165494.2100
MEM 707.007812 1729165494.3103
MEM 707.007812 1729165494.4106
MEM 707.007812 1729165494.5109
MEM 707.007812 1729165494.6112
MEM 707.007812 1729165494.7115
MEM 707.007812 1729165494.8117
MEM 707.007812 1729165494.9121
MEM 707.007812 1729165495.0124
MEM 707.007812 1729165495.1127
MEM 707.007812 1729165495.2130
MEM 707.007812 1729165495.3133
MEM 707.007812 1729165495.4136
MEM 707.007812 1729165495.5139
MEM 707.007812 1729165495.6142
MEM 707.007812 1729165495.7146
MEM 707.007812 1729165495.8148
MEM 707.007812 1729165495.9151
MEM 707.007812 1729165496.0154
MEM 707.007812 1729165496.1157
MEM 707.007812 1729165496.2160
MEM 707.007812 1729165496.3163
MEM 707.007812 1729165496.4165
MEM 707.007812 1729165496.5169
MEM 707.007812 1729165496.6172
MEM 707.007812 1729165496.7175
MEM 707.007812 1729165496.8178
MEM 707.007812 1729165496.9181
MEM 707.007812 1729165497.0183
MEM 707.007812 1729165497.1186
MEM 707.007812 1729165497.2188
MEM 707.007812 1729165497.3190
MEM 707.007812 1729165497.4194
MEM 707.007812 1729165497.5196
MEM 707.007812 1729165497.6200
MEM 707.007812 1729165497.7203
MEM 707.007812 1729165497.8206
MEM 707.007812 1729165497.9209
MEM 707.007812 1729165498.0213
MEM 707.007812 1729165498.1216
MEM 707.007812 1729165498.2219
MEM 707.007812 1729165498.3222
MEM 707.007812 1729165498.4224
MEM 707.007812 1729165498.5227
MEM 707.007812 1729165498.6231
MEM 707.007812 1729165498.7233
MEM 707.007812 1729165498.8236
MEM 707.007812 1729165498.9238
MEM 707.007812 1729165499.0241
MEM 707.007812 1729165499.1244
MEM 707.007812 1729165499.2247
MEM 707.007812 1729165499.3249
MEM 707.007812 1729165499.4254
MEM 707.007812 1729165499.5257
MEM 707.007812 1729165499.6260
MEM 707.007812 1729165499.7263
MEM 707.007812 1729165499.8266
MEM 707.007812 1729165499.9269
MEM 707.007812 1729165500.0274
MEM 707.007812 1729165500.1277
MEM 707.007812 1729165500.2280
MEM 707.007812 1729165500.3284
MEM 707.007812 1729165500.4288
MEM 707.007812 1729165500.5291
MEM 707.007812 1729165500.6294
MEM 707.007812 1729165500.7297
MEM 707.007812 1729165500.8299
MEM 707.007812 1729165500.9303
MEM 707.007812 1729165501.0306
MEM 707.007812 1729165501.1308
MEM 707.007812 1729165501.2311
MEM 707.007812 1729165501.3314
MEM 707.007812 1729165501.4318
MEM 707.007812 1729165501.5322
MEM 707.007812 1729165501.6326
MEM 707.132812 1729165501.7330
MEM 707.132812 1729165501.8333
MEM 707.132812 1729165501.9336
MEM 707.132812 1729165502.0339
MEM 707.132812 1729165502.1342
MEM 707.132812 1729165502.2345
MEM 707.132812 1729165502.3348
MEM 707.132812 1729165502.4351
MEM 707.132812 1729165502.5355
MEM 707.132812 1729165502.6359
MEM 707.132812 1729165502.7363
MEM 707.132812 1729165502.8367
MEM 707.132812 1729165502.9371
MEM 707.132812 1729165503.0374
MEM 707.132812 1729165503.1379
MEM 707.132812 1729165503.2384
MEM 707.132812 1729165503.3388
MEM 707.132812 1729165503.4391
MEM 707.132812 1729165503.5395
MEM 707.132812 1729165503.6399
MEM 707.132812 1729165503.7402
MEM 707.132812 1729165503.8404
MEM 707.132812 1729165503.9408
MEM 707.132812 1729165504.0411
MEM 707.132812 1729165504.1414
MEM 707.132812 1729165504.2417
MEM 707.132812 1729165504.3419
MEM 707.132812 1729165504.4422
MEM 707.132812 1729165504.5425
MEM 707.132812 1729165504.6429
MEM 707.132812 1729165504.7431
MEM 707.132812 1729165504.8434
MEM 707.132812 1729165504.9437
MEM 707.132812 1729165505.0440
MEM 707.132812 1729165505.1443
MEM 707.132812 1729165505.2447
MEM 707.132812 1729165505.3450
MEM 707.132812 1729165505.4453
MEM 707.132812 1729165505.5456
MEM 707.132812 1729165505.6461
MEM 707.132812 1729165505.7464
MEM 707.132812 1729165505.8467
MEM 707.132812 1729165505.9469
MEM 707.132812 1729165506.0472
MEM 707.132812 1729165506.1475
MEM 707.132812 1729165506.2478
MEM 707.132812 1729165506.3482
MEM 707.132812 1729165506.4485
MEM 707.132812 1729165506.5489
MEM 707.132812 1729165506.6492
MEM 707.132812 1729165506.7496
MEM 707.132812 1729165506.8499
MEM 707.132812 1729165506.9502
MEM 707.132812 1729165507.0505
MEM 707.132812 1729165507.1508
MEM 707.132812 1729165507.2513
MEM 707.132812 1729165507.3517
MEM 707.132812 1729165507.4521
MEM 707.132812 1729165507.5525
MEM 707.132812 1729165507.6529
MEM 707.132812 1729165507.7533
MEM 707.132812 1729165507.8538
MEM 707.132812 1729165507.9543
MEM 707.132812 1729165508.0548
MEM 707.132812 1729165508.1552
MEM 707.132812 1729165508.2557
MEM 707.132812 1729165508.3562
MEM 707.132812 1729165508.4566
MEM 707.132812 1729165508.5571
MEM 707.132812 1729165508.6575
MEM 707.132812 1729165508.7580
MEM 707.132812 1729165508.8585
MEM 707.132812 1729165508.9589
MEM 707.132812 1729165509.0592
MEM 707.132812 1729165509.1597
MEM 707.132812 1729165509.2602
MEM 707.132812 1729165509.3606
MEM 707.132812 1729165509.4610
MEM 707.132812 1729165509.5614
MEM 707.132812 1729165509.6620
MEM 707.132812 1729165509.7623
MEM 707.132812 1729165509.8626
MEM 707.132812 1729165509.9628
MEM 707.132812 1729165510.0631
MEM 707.132812 1729165510.1634
MEM 707.132812 1729165510.2637
MEM 707.132812 1729165510.3641
MEM 707.132812 1729165510.4645
MEM 707.132812 1729165510.5647
MEM 707.132812 1729165510.6651
MEM 707.132812 1729165510.7654
MEM 707.132812 1729165510.8657
MEM 707.132812 1729165510.9661
MEM 707.132812 1729165511.0664
MEM 707.132812 1729165511.1667
MEM 707.132812 1729165511.2670
MEM 707.132812 1729165511.3672
MEM 707.132812 1729165511.4676
MEM 707.132812 1729165511.5678
MEM 707.132812 1729165511.6681
MEM 707.132812 1729165511.7684
MEM 707.132812 1729165511.8687
MEM 707.132812 1729165511.9690
MEM 707.132812 1729165512.0693
MEM 707.132812 1729165512.1697
MEM 707.132812 1729165512.2700
MEM 707.132812 1729165512.3703
MEM 707.132812 1729165512.4708
MEM 707.132812 1729165512.5712
MEM 707.132812 1729165512.6715
MEM 707.132812 1729165512.7719
MEM 707.132812 1729165512.8724
MEM 707.132812 1729165512.9728
MEM 707.132812 1729165513.0733
MEM 707.132812 1729165513.1737
MEM 707.132812 1729165513.2741
MEM 707.132812 1729165513.3746
MEM 707.132812 1729165513.4750
MEM 707.132812 1729165513.5754
MEM 707.132812 1729165513.6758
MEM 707.132812 1729165513.7762
MEM 707.132812 1729165513.8767
MEM 707.132812 1729165513.9772
MEM 707.132812 1729165514.0776
MEM 707.132812 1729165514.1781
MEM 707.132812 1729165514.2784
MEM 707.132812 1729165514.3788
MEM 707.132812 1729165514.4791
MEM 707.132812 1729165514.5795
MEM 707.132812 1729165514.6799
MEM 707.132812 1729165514.7802
MEM 707.132812 1729165514.8806
MEM 707.132812 1729165514.9809
MEM 707.132812 1729165515.0812
MEM 707.132812 1729165515.1815
MEM 707.132812 1729165515.2818
MEM 707.132812 1729165515.3821
MEM 707.132812 1729165515.4824
MEM 707.132812 1729165515.5828
MEM 707.132812 1729165515.6830
MEM 707.132812 1729165515.7833
MEM 707.132812 1729165515.8836
MEM 707.132812 1729165515.9840
MEM 707.132812 1729165516.0842
MEM 707.132812 1729165516.1845
MEM 707.132812 1729165516.2848
MEM 707.132812 1729165516.3851
MEM 707.132812 1729165516.4854
MEM 707.132812 1729165516.5856
MEM 707.132812 1729165516.6860
MEM 707.132812 1729165516.7864
MEM 707.132812 1729165516.8868
MEM 707.132812 1729165516.9870
MEM 707.132812 1729165517.0875
MEM 707.132812 1729165517.1879
MEM 707.132812 1729165517.2884
MEM 707.132812 1729165517.3888
MEM 707.132812 1729165517.4892
MEM 707.132812 1729165517.5896
MEM 707.132812 1729165517.6899
MEM 707.132812 1729165517.7903
MEM 707.132812 1729165517.8907
MEM 707.132812 1729165517.9909
MEM 707.132812 1729165518.0912
MEM 707.132812 1729165518.1916
MEM 707.132812 1729165518.2920
MEM 707.132812 1729165518.3923
MEM 707.132812 1729165518.4927
MEM 707.132812 1729165518.5930
MEM 707.132812 1729165518.6934
MEM 707.132812 1729165518.7938
MEM 707.132812 1729165518.8941
MEM 707.132812 1729165518.9945
MEM 707.132812 1729165519.0948
MEM 707.132812 1729165519.1950
MEM 707.132812 1729165519.2953
MEM 707.132812 1729165519.3956
MEM 707.132812 1729165519.4959
MEM 707.132812 1729165519.5963
MEM 707.132812 1729165519.6967
MEM 707.132812 1729165519.7972
MEM 707.132812 1729165519.8977
MEM 707.132812 1729165519.9982
MEM 707.132812 1729165520.0988
MEM 707.132812 1729165520.1993
MEM 707.132812 1729165520.2999
MEM 707.132812 1729165520.4004
MEM 707.132812 1729165520.5010
MEM 707.132812 1729165520.6016
MEM 707.132812 1729165520.7021
MEM 707.132812 1729165520.8025
MEM 707.132812 1729165520.9030
MEM 707.132812 1729165521.0036
MEM 707.132812 1729165521.1042
MEM 707.132812 1729165521.2049
MEM 707.132812 1729165521.3055
MEM 707.132812 1729165521.4061
MEM 707.132812 1729165521.5066
MEM 707.132812 1729165521.6071
MEM 707.132812 1729165521.7075
MEM 707.132812 1729165521.8081
MEM 707.132812 1729165521.9087
MEM 707.132812 1729165522.0094
MEM 707.132812 1729165522.1101
MEM 707.132812 1729165522.2108
MEM 707.132812 1729165522.3114
MEM 707.132812 1729165522.4119
MEM 707.132812 1729165522.5127
MEM 707.132812 1729165522.6134
MEM 707.132812 1729165522.7141
MEM 707.132812 1729165522.8149
MEM 707.132812 1729165522.9155
MEM 707.132812 1729165523.0162
MEM 707.132812 1729165523.1169
MEM 707.132812 1729165523.2176
MEM 707.132812 1729165523.3182
MEM 707.132812 1729165523.4189
MEM 707.132812 1729165523.5195
MEM 707.132812 1729165523.6203
MEM 707.132812 1729165523.7210
MEM 707.132812 1729165523.8215
MEM 707.132812 1729165523.9221
MEM 707.132812 1729165524.0227
MEM 707.132812 1729165524.1231
MEM 707.132812 1729165524.2236
MEM 707.132812 1729165524.3241
MEM 707.132812 1729165524.4245
MEM 707.132812 1729165524.5249
MEM 707.132812 1729165524.6252
MEM 707.132812 1729165524.7257
MEM 707.132812 1729165524.8261
MEM 707.132812 1729165524.9266
MEM 707.132812 1729165525.0269
MEM 707.132812 1729165525.1272
MEM 707.132812 1729165525.2277
MEM 707.132812 1729165525.3281
MEM 707.132812 1729165525.4285
MEM 707.132812 1729165525.5289
MEM 707.132812 1729165525.6293
MEM 707.132812 1729165525.7297
MEM 707.132812 1729165525.8301
MEM 707.132812 1729165525.9305
MEM 707.132812 1729165526.0308
MEM 707.132812 1729165526.1312
MEM 707.132812 1729165526.2316
MEM 707.132812 1729165526.3319
MEM 707.132812 1729165526.4323
MEM 707.132812 1729165526.5327
MEM 707.132812 1729165526.6331
MEM 707.132812 1729165526.7335
MEM 707.132812 1729165526.8339
MEM 707.132812 1729165526.9343
MEM 707.132812 1729165527.0347
MEM 707.132812 1729165527.1350
MEM 707.132812 1729165527.2354
MEM 707.132812 1729165527.3358
MEM 707.132812 1729165527.4361
MEM 707.132812 1729165527.5365
MEM 707.132812 1729165527.6369
MEM 707.132812 1729165527.7373
MEM 707.132812 1729165527.8376
MEM 707.132812 1729165527.9380
MEM 707.132812 1729165528.0383
MEM 707.132812 1729165528.1386
MEM 707.132812 1729165528.2389
MEM 707.132812 1729165528.3392
MEM 707.132812 1729165528.4395
MEM 707.132812 1729165528.5398
MEM 707.132812 1729165528.6402
MEM 707.132812 1729165528.7406
MEM 707.132812 1729165528.8410
MEM 707.132812 1729165528.9414
MEM 707.132812 1729165529.0418
MEM 707.132812 1729165529.1422
MEM 707.132812 1729165529.2426
MEM 707.132812 1729165529.3428
MEM 707.132812 1729165529.4432
MEM 707.132812 1729165529.5436
MEM 707.132812 1729165529.6439
MEM 707.132812 1729165529.7443
MEM 707.132812 1729165529.8447
MEM 707.132812 1729165529.9452
MEM 707.132812 1729165530.0456
MEM 707.132812 1729165530.1460
MEM 707.132812 1729165530.2464
MEM 707.132812 1729165530.3467
MEM 707.132812 1729165530.4470
MEM 707.132812 1729165530.5473
MEM 707.132812 1729165530.6475
MEM 707.132812 1729165530.7479
MEM 707.132812 1729165530.8483
MEM 707.132812 1729165530.9486
MEM 707.132812 1729165531.0489
MEM 707.132812 1729165531.1493
MEM 707.132812 1729165531.2497
MEM 707.132812 1729165531.3501
MEM 707.132812 1729165531.4504
MEM 707.132812 1729165531.5508
MEM 707.132812 1729165531.6511
MEM 707.132812 1729165531.7515
MEM 707.132812 1729165531.8519
MEM 707.132812 1729165531.9524
MEM 707.132812 1729165532.0528
MEM 707.132812 1729165532.1532
MEM 707.132812 1729165532.2536
MEM 707.132812 1729165532.3540
MEM 707.132812 1729165532.4544
MEM 707.132812 1729165532.5548
MEM 707.132812 1729165532.6551
MEM 707.132812 1729165532.7553
MEM 707.132812 1729165532.8557
MEM 707.132812 1729165532.9561
MEM 707.132812 1729165533.0565
MEM 707.132812 1729165533.1568
MEM 707.132812 1729165533.2572
MEM 707.132812 1729165533.3575
MEM 707.132812 1729165533.4579
MEM 707.132812 1729165533.5582
MEM 707.132812 1729165533.6586
MEM 707.132812 1729165533.7588
MEM 707.132812 1729165533.8592
MEM 707.132812 1729165533.9595
MEM 707.132812 1729165534.0599
MEM 707.132812 1729165534.1602
MEM 707.132812 1729165534.2606
MEM 707.132812 1729165534.3609
MEM 707.132812 1729165534.4612
MEM 707.132812 1729165534.5615
MEM 707.132812 1729165534.6619
MEM 707.132812 1729165534.7622
MEM 707.132812 1729165534.8626
MEM 707.132812 1729165534.9629
MEM 707.132812 1729165535.0632
MEM 707.132812 1729165535.1634
MEM 707.132812 1729165535.2637
MEM 707.132812 1729165535.3640
MEM 707.132812 1729165535.4642
MEM 707.132812 1729165535.5646
MEM 707.132812 1729165535.6650
MEM 707.132812 1729165535.7653
MEM 707.132812 1729165535.8657
MEM 707.132812 1729165535.9660
MEM 707.132812 1729165536.0663
MEM 707.132812 1729165536.1667
MEM 707.132812 1729165536.2669
MEM 707.132812 1729165536.3671
MEM 707.132812 1729165536.4674
MEM 707.132812 1729165536.5677
MEM 707.132812 1729165536.6679
MEM 707.132812 1729165536.7682
MEM 707.132812 1729165536.8686
MEM 707.132812 1729165536.9689
MEM 707.132812 1729165537.0692
MEM 707.132812 1729165537.1696
MEM 707.132812 1729165537.2700
MEM 707.132812 1729165537.3704
MEM 707.132812 1729165537.4708
MEM 707.132812 1729165537.5712
MEM 707.132812 1729165537.6717
MEM 707.132812 1729165537.7721
MEM 707.132812 1729165537.8724
MEM 707.132812 1729165537.9727
MEM 707.132812 1729165538.0730
MEM 707.132812 1729165538.1732
MEM 707.132812 1729165538.2735
MEM 707.132812 1729165538.3739
MEM 707.132812 1729165538.4741
MEM 707.132812 1729165538.5744
MEM 707.132812 1729165538.6747
MEM 707.132812 1729165538.7749
MEM 707.132812 1729165538.8751
MEM 707.132812 1729165538.9754
MEM 707.132812 1729165539.0758
MEM 707.132812 1729165539.1761
MEM 707.132812 1729165539.2764
