timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-08-13T10:51:49,codecarbon,28e6f060-8335-4202-a49b-cad0345cfe14,1.2335800970013224,7.0640585951743495e-06,5.726469332916593e-06,42.5,0.0,11.6401104927063,1.4558952622225103e-05,0.0,3.9843170855432346e-06,1.854326970776834e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:51:50,codecarbon,4b6ce6c9-8372-46b2-9902-f51eac73aef4,1.3851213409998309,7.930274548779948e-06,5.725328398344933e-06,42.5,0.0,11.6401104927063,1.6344288549296634e-05,0.0,4.472812248130709e-06,2.0817100797427345e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:56:52,codecarbon,e0e7a548-f1a7-4fd4-bbda-28a7d50dcd87,0.5848862140010169,3.336270635674378e-06,5.704136216259967e-06,42.5,0.0,11.6401104927063,6.880375952793354e-06,0.0,1.8773892018841047e-06,8.75776515467746e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:56:55,codecarbon,023f8f6b-bcba-451b-aca0-a26ac2e641e5,2.6230701790009334,1.5023321135094228e-05,5.7273805540407855e-06,42.5,0.0,11.6401104927063,3.0960653949318845e-05,0.0,8.475810508206365e-06,3.943646445752521e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:56:56,codecarbon,add9d560-5862-49ee-982e-18a27547e355,2.1799205869992875,1.2485926509728574e-05,5.727697873121034e-06,42.5,0.0,11.6401104927063,2.573066265834112e-05,0.0,7.0450992782084944e-06,3.277576193654961e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:22,codecarbon,c16b7a05-d976-4b70-b149-094c4ade96d9,3.555747497999618,2.0362155352142428e-05,5.726547051948347e-06,42.5,0.0,11.6401104927063,4.196407661735925e-05,0.0,1.14869152507138e-05,5.345099186807305e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:23,codecarbon,00a02563-1a43-4400-a046-23aa2b7f1d4d,2.727441200999237,1.561524536645649e-05,5.725236298672771e-06,42.5,0.0,11.6401104927063,3.218299310833067e-05,0.0,8.807282167838098e-06,4.099027527616877e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:23,codecarbon,0e279965-aa67-428d-b6ea-1ceea51f6d21,2.791941839001084,1.5988015169719058e-05,5.7264857549609054e-06,42.5,0.0,11.6401104927063,3.2950119406950766e-05,0.0,9.018682718575044e-06,4.1968802125525806e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:26,codecarbon,0bf9b855-221e-4b69-9539-2fb368544ca2,0.1682677980006701,9.48743460766746e-07,5.638294861165103e-06,42.5,0.0,11.6401104927063,1.961839831949419e-06,0.0,5.286273179829762e-07,2.4904671499323955e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:27,codecarbon,6396fe14-e70c-40bd-8b93-9d46cd506702,3.3510628069998347,1.918931722126909e-05,5.726337680447433e-06,42.5,0.0,11.6401104927063,3.954808790069693e-05,0.0,1.0824184631837776e-05,5.037227253253471e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:28,codecarbon,a64c8059-dfb4-457e-b6ec-2d6333a66d1c,4.890091139001015,2.80062762875838e-05,5.7271481229090405e-06,42.5,0.0,11.6401104927063,5.771661300487697e-05,0.0,1.5800321730872586e-05,7.351693473574956e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:28,codecarbon,42bcbe70-67ee-4c85-8e4a-1053ff90a3cb,5.52977629400084,3.167244985625649e-05,5.727618654414175e-06,42.5,0.0,11.6401104927063,6.527041001668169e-05,0.0,1.787029048536973e-05,8.314070050205142e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:29,codecarbon,3abb47d2-35b1-4151-b036-52c27f12617a,0.3301219219993072,1.885364816641967e-06,5.711116684477329e-06,42.5,0.0,11.6401104927063,3.888713225686994e-06,0.0,1.060400349958017e-06,4.949113575645011e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:29,codecarbon,fae64d1e-fc91-4685-a3ba-67661cd0fd3b,4.352403368999148,2.4930322000829124e-05,5.72794382487622e-06,42.5,0.0,11.6401104927063,5.13748181604102e-05,0.0,1.4067686107417926e-05,6.544250426782812e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:30,codecarbon,25f18cf2-111f-4150-b4fe-32f994008bb1,1.3126844199996412,7.517228564358892e-06,5.7266075911535125e-06,42.5,0.0,11.6401104927063,1.5492712802773037e-05,0.0,4.240135508971002e-06,1.973284831174404e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:32,codecarbon,0095aa30-f995-4660-ad60-50a4c4a2229a,0.089710988000661,5.110619315950871e-07,5.696759594168346e-06,42.5,0.0,11.6401104927063,1.0553595277681578e-06,0.0,2.861864273311649e-07,1.3415459550993228e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:32,codecarbon,a5169db4-9952-48cd-879f-3642e484bed2,0.2848602700014453,1.6257439694236468e-06,5.707162916806188e-06,42.5,0.0,11.6401104927063,3.3538641604284045e-06,0.0,9.137404318373704e-07,4.267604592265775e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:33,codecarbon,1f8546f4-b647-4a04-8e66-5a8eda32636e,1.3344268420005392,7.637514068908352e-06,5.723441576953281e-06,42.5,0.0,11.6401104927063,1.574199445139786e-05,0.0,4.306605283234905e-06,2.0048599734632767e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:35,codecarbon,de4ce12d-9bd7-401d-9ba0-ae7c2c2a9d32,3.4051265139987663,1.9506388634941648e-05,5.7285356519792185e-06,42.5,0.0,11.6401104927063,4.019671421180091e-05,0.0,1.100787598360963e-05,5.120459019541054e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:58:44,codecarbon,32a23e93-2d2c-498d-a920-492059829e38,16.43404803299927,9.4144867023584e-05,5.728647429686393e-06,42.5,0.0,11.6401104927063,0.0001940041239819,0.0,5.312769652886215e-05,0.0002471318205107,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T15:25:21,codecarbon,1e4d71c6-8bac-4276-860b-87654b3384d6,1.935183673998836,1.1032838629209466e-05,5.701184222173272e-06,42.5,0.0,11.6401104927063,2.2754414763860748e-05,0.0,6.206967646454167e-06,2.896138241031492e-05,Germany,DEU,bavaria,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,11.5534,48.1722,31.0402946472168,machine,N,1.0
2024-08-13T15:25:23,codecarbon,4ca8abd1-182d-48eb-a2e2-7804cbd54ae3,2.479545748999953,1.4152747021081404e-05,5.707798304100445e-06,42.5,0.0,11.6401104927063,2.918441605624796e-05,0.0,7.966777069047751e-06,3.7151193125295714e-05,Germany,DEU,bavaria,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,11.5534,48.1722,31.0402946472168,machine,N,1.0
2024-08-13T15:25:24,codecarbon,40642807-a94d-40ef-b312-f9f528b752e8,1.8185295840012257,1.0394348248225336e-05,5.715798268926226e-06,42.5,0.0,11.6401104927063,2.1440891040275446e-05,0.0,5.844443644657842e-06,2.728533468493329e-05,Germany,DEU,bavaria,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,11.5534,48.1722,31.0402946472168,machine,N,1.0
2024-08-13T15:25:28,codecarbon,b588d6fb-9213-4623-9128-468ad77173a7,1.083736343000055,6.176285212743285e-06,5.699066246727292e-06,42.5,0.0,11.6401104927063,1.2742434775691436e-05,0.0,3.470415238072273e-06,1.6212850013763708e-05,Germany,DEU,bavaria,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,11.5534,48.1722,31.0402946472168,machine,N,1.0
2024-08-13T15:25:30,codecarbon,c87ab208-c0d4-4e50-a5f5-511e2f084c7b,0.5137903620016004,2.915624664989791e-06,5.674736002503505e-06,42.5,0.0,11.6401104927063,6.0298485277649485e-06,0.0,1.6237140525993789e-06,7.653562580364328e-06,Germany,DEU,bavaria,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,11.5534,48.1722,31.0402946472168,machine,N,1.0
